Ride,Date/Time,Wait Time
Jurassic Park Rapids Adventure,2024-05-22 15:50:04,50
Jurassic Park Rapids Adventure,2024-05-22 15:55:06,50
Jurassic Park Rapids Adventure,2024-05-22 16:00:07,50
Jurassic Park Rapids Adventure,2024-05-22 16:05:06,50
Jurassic Park Rapids Adventure,2024-05-22 16:10:07,30
Jurassic Park Rapids Adventure,2024-05-22 16:15:07,30
Jurassic Park Rapids Adventure,2024-05-22 16:25:05,40
Jurassic Park Rapids Adventure,2024-05-22 16:30:07,40
Jurassic Park Rapids Adventure,2024-05-22 16:35:05,40
Jurassic Park Rapids Adventure,2024-05-22 16:40:06,10
Jurassic Park Rapids Adventure,2024-05-22 16:45:06,10
Jurassic Park Rapids Adventure,2024-05-22 16:50:07,5
Jurassic Park Rapids Adventure,2024-05-22 16:55:06,5
Jurassic Park Rapids Adventure,2024-05-22 17:00:05,5
Jurassic Park Rapids Adventure,2024-05-22 17:05:05,5
Jurassic Park Rapids Adventure,2024-05-22 17:15:07,5
Jurassic Park Rapids Adventure,2024-05-22 17:25:06,5
Jurassic Park Rapids Adventure,2024-05-22 17:30:03,5
Jurassic Park Rapids Adventure,2024-05-22 17:35:05,5
Jurassic Park Rapids Adventure,2024-05-22 17:40:06,5
Jurassic Park Rapids Adventure,2024-05-22 17:45:06,5
Jurassic Park Rapids Adventure,2024-05-22 17:50:06,5
Jurassic Park Rapids Adventure,2024-05-22 17:55:06,5
Jurassic Park Rapids Adventure,2024-05-22 18:00:08,5
Jurassic Park Rapids Adventure,2024-05-22 18:10:05,0
Jurassic Park Rapids Adventure,2024-05-22 18:15:07,0
Jurassic Park Rapids Adventure,2024-05-22 18:20:06,0
